,Datetime,Dettransactions-per-second,Detn-unique-addresses,Detn-transactions,Detdifficulty
790,2011-03-02,3.0607310553744944,2979.0,2009.0,5294757588733.286
791,2011-03-03,3.1294148852603656,342123.7347315223,166707.70200971796,55589.5181268687
792,2011-03-04,3.0969327082640277,312438.7240995665,169851.1416624089,7119882358267.459
793,2011-03-05,3.0297640685491887,2923.0,2048.0,5646502760578.479
794,2011-03-06,3.07028115050077,323933.76149337774,153717.40111268184,55589.5181268687
795,2011-03-07,3.0769287756043937,313735.7995329179,168639.32055335605,6957310379899.85
796,2011-03-08,3.0398696740632727,3483.0,2440.0,5582504172945.922
797,2011-03-09,3.0641401934915375,312319.8866884607,149701.3336049016,76192.6193475137
798,2011-03-10,3.0781300891317525,314580.32362660876,153216.7194735734,5392996896247.678
799,2011-03-11,3.0278968017104817,2579.0,1884.0,5467006304328.513
800,2011-03-12,3.0742648831655996,300367.3407039668,163010.756725461,76192.6193475137
801,2011-03-13,3.0903940061632045,315906.6999543271,157545.62854910496,5822830525251.91
802,2011-03-14,3.0279759397076753,2161.0,2643.0,5535754509608.864
803,2011-03-15,3.062156208336232,303098.37114319176,161102.01692846225,76192.6193475137
804,2011-03-16,3.080664131646439,321305.80894121795,157251.3337459091,5716528726727.434
805,2011-03-17,3.055359036745248,2782.0,3367.0,5594733130327.297
806,2011-03-18,3.0758193270156915,287790.79882759927,158348.78964311333,76192.6193475137
807,2011-03-19,3.0685187755722567,311418.8295844913,148623.21290635993,4963803504994.746
808,2011-03-20,3.036740433674147,4021.0,4076.0,5138385762397.596
809,2011-03-21,3.0324287839545088,292623.4598322216,150213.39812696437,76192.6193475137
810,2011-03-22,3.1253339210646525,352227.65535064973,142872.60695763226,4805160829846.355
811,2011-03-23,3.029369096996693,6112.0,4570.0,5761573836658.279
812,2011-03-24,3.0579481635724726,302615.35887922806,148538.97164250512,76192.6193475137
813,2011-03-25,3.0754112941989344,318535.7154694504,149295.4856007187,4974085353411.812
814,2011-03-26,3.0282698952386733,4144.0,3335.0,5536595688953.413
815,2011-03-27,3.0330836398105574,292330.4676484515,148523.30491968588,68977.7846302096
816,2011-03-28,3.1399197342387977,357022.3855540741,158268.56778487418,6182887769655.758
817,2011-03-29,3.028134689364602,3966.0,2718.0,5733617937670.789
818,2011-03-30,3.0918139718385382,304659.27662610187,164590.69283038692,68977.7846302096
819,2011-03-31,3.0630968625635604,307739.45024399296,161892.4170966563,6337098462600.821
820,2011-04-01,3.027862199744915,2714.0,1579.0,5251312387940.541
821,2011-04-02,3.075970186286374,312688.8791968223,147179.97682194208,68977.7846302096
822,2011-04-03,3.101640076244019,330829.08614823676,158343.27399896996,5717540487125.742
823,2011-04-04,3.0280623679892997,3829.0,2309.0,5119550440267.6
824,2011-04-05,3.065196068408734,343443.35309169756,161734.97612382803,68977.7846302096
825,2011-04-06,3.1126773112927704,321396.63399689214,163201.62163600753,6341517710302.002
826,2011-04-07,3.027883238490873,2792.0,1677.0,5780272327143.986
827,2011-04-08,3.0841410718920685,312652.6568644231,165131.80062643444,82345.6441129666
828,2011-04-09,3.0785698665868995,330357.3249737094,153843.76389849777,5247543312201.018
829,2011-04-10,3.0279026110570717,2907.0,1744.0,5857850734822.554
830,2011-04-11,3.1323867186338274,326283.6498274025,165447.1881733667,82345.6441129666
831,2011-04-12,3.163499271139036,355920.5038485301,153922.03703522112,6106865716470.461
832,2011-04-13,3.0288400349971973,3658.0,2371.0,5411336280850.963
833,2011-04-14,3.06949546524505,303552.3194979949,163241.71692687031,82345.6441129666
834,2011-04-15,3.103619671579371,330821.61196343304,167610.3262198603,6648991822651.033
835,2011-04-16,3.05652255562854,3277.0,2154.0,5777598033836.695
836,2011-04-17,3.07114656174158,300870.4593268492,162137.42729987222,82345.6441129666
837,2011-04-18,3.0720058603659615,315651.9938730378,149626.62522136804,5012735794550.009
838,2011-04-19,3.0283753945861793,5303.0,3598.0,5505269780448.222
839,2011-04-20,3.109107021096452,340729.61488491157,169837.86129530545,92347.5909520943
840,2011-04-21,3.028361266043668,305105.762722042,154507.88316170566,5594292805377.153
841,2011-04-22,3.0397602962089874,3411.0,2097.0,5033431895886.68
842,2011-04-23,3.081096189203282,293572.02957921533,161783.1695942317,92347.5909520943
843,2011-04-24,3.0877003585731035,286646.8228496875,159965.2210192687,6451436243589.209
844,2011-04-25,3.0679315480368974,4239.0,2592.0,5747314230475.362
845,2011-04-26,3.0739864437441895,316606.42996393057,158122.7894519093,92347.5909520943
846,2011-04-27,3.060564032766454,328724.42046388076,154748.5735977848,5835969213022.361
847,2011-04-28,3.0282723089396852,5070.0,3035.0,5643905413479.04
848,2011-04-29,3.044504455714469,329686.5657406974,163532.8163147518,92347.5909520943
849,2011-04-30,3.062970391046062,317131.811010519,157323.86541756947,5754765983955.643
850,2011-05-01,3.0285861494394455,6246.0,3949.0,5567261887648.585
851,2011-05-02,3.069247401687446,342885.17524714867,160637.1111408795,109670.133292477
852,2011-05-03,3.0737911624271597,311671.46732212696,148088.79742605588,4927850941162.881
853,2011-05-04,3.028236327010628,5060.0,2800.0,5677769323963.631
854,2011-05-05,3.0332585856262657,296299.42954796593,149942.95685506595,109670.133292477
855,2011-05-06,3.1189382524533693,351372.2493746653,155287.88056448434,5798980309683.747
856,2011-05-07,3.0573555112836948,6034.0,3887.0,5087401221686.975
857,2011-05-08,3.0625934450780403,323764.2212052049,158315.34069268868,109670.133292477
858,2011-05-09,3.0530428936796863,314796.85067675257,164056.35415528857,6449742617037.021
859,2011-05-10,3.0283331385542063,5567.0,3151.0,5361747753228.395
860,2011-05-11,3.0609266536557684,306680.04088048625,160080.2363252448,157416.401843649
861,2011-05-12,3.1251884318626324,349687.74679465784,164206.57725661038,6311656356314.936
862,2011-05-13,3.028621215316108,7459.0,4064.0,5234993914609.67
863,2011-05-14,3.129852221300446,330612.3397876565,167549.94029188185,157416.401843649
864,2011-05-15,3.080972025183419,304210.03372063325,150182.00325355388,5702604284917.502
865,2011-05-16,3.028869991542151,9982.0,4349.0,5548407988553.906
866,2011-05-17,3.0282408067568767,299792.4914839147,152697.37486284852,157416.401843649
867,2011-05-18,3.0544027509346034,314228.0369030214,153302.34077086233,5382353536335.717
868,2011-05-19,3.0662349126139454,10305.0,4663.0,5596038883708.677
869,2011-05-20,3.0779622894115732,306800.078636574,166126.67707693295,244112.487774336
870,2011-05-21,3.0567780914093383,332747.32182495674,160109.57803881067,5820492298980.639
871,2011-05-22,3.0290353610627774,9506.0,5282.0,5784558706004.746
872,2011-05-23,3.031009317263667,291595.07782108546,150113.3562458932,244112.487774336
873,2011-05-24,3.13125899748877,317352.7476418471,158627.5196766038,5957133753452.094
874,2011-05-25,3.0293784549579685,12714.0,6258.0,5897860751661.449
875,2011-05-26,3.0966971407071546,308559.79420721304,154125.12308565673,244112.487774336
876,2011-05-27,3.0794863155499006,311402.37221364793,168103.62711053848,6930340744192.943
877,2011-05-28,3.0289551296853343,9810.0,5013.0,5368968420021.4795
878,2011-05-29,3.1087089901236165,323811.7944137638,163552.19250530782,434877.045527628
879,2011-05-30,3.061367715568757,308613.27058723336,148723.99842958,5003266445760.285
880,2011-05-31,3.0293609296606814,11804.0,6063.0,5129533753747.84
881,2011-06-01,3.121087453178326,342657.43318707607,172596.335549647,434877.045527628
882,2011-06-02,3.0410642118988114,324931.77014502295,158356.38475980237,5946652882561.747
883,2011-06-03,3.0298891307955165,14972.0,8441.0,5224514540790.842
884,2011-06-04,3.122476383012368,336222.24822212843,169355.08973075842,434877.045527628
885,2011-06-05,3.0672194158854835,303994.0295660591,148606.9272028522,5059023293440.192
886,2011-06-06,3.0303147249994256,17873.0,9703.0,5517719734138.855
887,2011-06-07,3.094141319628611,289728.2522911213,159965.64945590845,567269.530162422
888,2011-06-08,3.065956973033235,332737.69158079615,157031.9720597294,5557370480648.551
889,2011-06-09,3.031077434806428,22685.0,12176.0,6112664252010.027
890,2011-06-10,3.1172501600637785,305786.5582583168,161553.18946866647,567269.530162422
891,2011-06-11,3.05625265955807,295968.79580839747,156960.65476479114,5990936162866.004
892,2011-06-12,3.0311517707999434,23112.0,12440.0,5636594784825.448
893,2011-06-13,3.0405273971204805,292857.2518049147,152326.64826928132,567269.530162422
894,2011-06-14,3.03939178115405,302137.9470824079,155953.06253777692,5795277157136.17
895,2011-06-15,3.031246545037814,23970.0,12605.0,4992262913293.067
896,2011-06-16,3.1206563208837745,323702.89924357744,166982.16881373053,876954.493513537
897,2011-06-17,3.0983751601880805,308700.9268610752,157457.01323477752,6326919101499.686
898,2011-06-18,3.0677425118701884,22951.0,11563.0,5976412411602.778
899,2011-06-19,3.0591054314124553,328513.9317270323,157479.2446253439,876954.493513537
900,2011-06-20,3.0406005379418595,291844.6603148819,148400.38384558627,5170427922070.814
901,2011-06-21,3.0401958669401656,21761.0,9704.0,5110076966922.213
902,2011-06-22,3.0665772977128407,322857.8650901351,157645.04051521845,876954.493513537
903,2011-06-23,3.079247912380671,333716.1851435789,154891.44866195493,5310301951135.701
904,2011-06-24,3.0570708719658795,21877.0,10922.0,5497373549819.979
905,2011-06-25,3.0562512044483032,309270.1730699849,155748.70331561993,1379192.28822808
906,2011-06-26,3.0964668137733478,307202.1100260902,165496.02832810194,6741815894103.598
907,2011-06-27,3.0312611746090212,25710.0,11751.0,5898352855875.869
908,2011-06-28,3.0809807237504336,325494.2170742801,156293.9007819457,1379192.28822808
909,2011-06-29,3.16426811446664,365298.86238408723,151110.2913491514,5782342963727.48
910,2011-06-30,3.046918209309515,20208.0,9636.0,5057932909602.001
911,2011-07-01,3.0676179596243145,328969.41864719294,155476.54802354868,1379192.28822808
912,2011-07-02,3.135357131003693,321512.66070796305,157682.98850774008,6613985761621.133
913,2011-07-03,3.0629845606022976,19736.0,8364.0,5415978026563.761
914,2011-07-04,3.0335636865304623,306765.9221746435,156507.7209925398,1379192.28822808
915,2011-07-05,3.041488054647134,313395.835987511,156979.200803714,5746103211842.957
916,2011-07-06,3.0309143425875438,22736.0,10519.0,5483221382243.472
917,2011-07-07,3.1194825563168713,325442.027374955,167080.43352629506,1563027.99611622
918,2011-07-08,3.0838439300722826,298536.8092362076,162657.0429586303,6594132519280.273
919,2011-07-09,3.041646656295203,19626.0,7851.0,5762918390421.059
920,2011-07-10,3.064863801266476,324405.0749281802,167896.78180741981,1563027.99611622
921,2011-07-11,3.12406428912663,333084.06016317895,163729.98105825004,6252193619819.463
922,2011-07-12,3.0302419800811204,19827.0,8147.0,5483101915591.336
923,2011-07-13,3.1081005059941473,321257.54434429307,163177.85140963027,1563027.99611622
924,2011-07-14,3.032773641897807,303776.45433329226,152909.16966302006,5466022885877.811
925,2011-07-15,3.0308078427430085,21625.0,8148.0,5521538414111.05
926,2011-07-16,3.027866794579345,299659.7419944089,152451.4135355282,1563027.99611622
927,2011-07-17,3.1094674926193044,332481.4663869913,160480.1627309199,5919555444834.053
928,2011-07-18,3.050089096516515,319240.54882445955,8976.0,5474430312896.781
929,2011-07-19,3.076612378539636,21575.0,156935.96487572792,1563027.99611622
930,2011-07-20,3.076638507192562,328771.78051259107,150782.68769578484,5198566901719.093
931,2011-07-21,3.068139045051285,320607.75541567913,8163.0,6905467341465.874
932,2011-07-22,3.075808870878457,21517.0,156732.37991219998,1690895.80305239
933,2011-07-23,3.0308298893768857,285071.07805917837,147487.66965020454,5157680062524.693
934,2011-07-24,3.0308296584230794,294509.2863925322,8219.0,5356037012103.694
935,2011-07-25,3.0293424074388238,23494.0,158313.8509243977,1690895.80305239
936,2011-07-26,3.0435319527406155,316365.1365353316,156799.23168754837,5690981608338.537
937,2011-07-27,3.0338215166318245,311742.46323228045,7995.0,5865704730313.301
938,2011-07-28,3.037145715372303,22503.0,158852.02204657663,1690895.80305239
939,2011-07-29,3.1276001205832307,328623.4847543862,163463.57510519194,6288359555245.014
940,2011-07-30,3.0521262034511105,309005.37796251173,6209.0,5195952317507.691
941,2011-07-31,3.029243444204292,21881.0,152267.8443345936,1690895.80305239
942,2011-08-01,3.0773677991204726,341916.884451333,160127.882681833,5723352521395.694
943,2011-08-02,3.0320992615661586,302052.270100881,8817.0,5579387849679.39
944,2011-08-03,3.066204491043856,15066.0,148765.03259921618,1888786.70535305
945,2011-08-04,3.1116228110701925,312621.0056371791,155646.83732499095,5737357343805.744
946,2011-08-05,3.071118728676438,297060.26905269764,7360.0,5885738043356.166
947,2011-08-06,3.0288610455938363,17405.0,156251.703101975,1888786.70535305
948,2011-08-07,3.0974897128536973,349151.825826978,156644.31413054725,5862883295888.283
949,2011-08-08,3.075324478955648,312859.889717097,7267.0,6869564050470.336
950,2011-08-09,3.0417351647182205,20710.0,153209.15842045052,1888786.70535305
951,2011-08-10,3.0836804962154627,319721.3172840392,147321.27706023847,4938366993885.102
952,2011-08-11,3.0739916810589407,301766.3451481253,7596.0,6541568699657.51
953,2011-08-12,3.044094010458144,14112.0,150795.84371173702,1888786.70535305
954,2011-08-13,3.046930025463442,318486.9193287167,155625.88694404173,5764540343843.654
955,2011-08-14,3.0908788866896852,293562.6078510234,7471.0,6710645131720.418
956,2011-08-15,3.0776669336717655,16081.0,155277.15123869918,1888786.70535305
957,2011-08-16,3.098048486839526,341372.4034387589,174888.4849669656,7413140927795.434
958,2011-08-17,3.0614452331485578,296372.46420779824,7722.0,6065042162004.238
959,2011-08-18,3.060400101945475,18093.0,154511.34855980848,1805700.83619367
960,2011-08-19,3.0537151890815224,334497.4536354621,158591.08626506393,5830635534341.087
961,2011-08-20,3.1027062126001965,324970.69381825544,7191.0,6572739401492.439
962,2011-08-21,3.073849064792727,20093.0,152633.75637051457,1805700.83619367
963,2011-08-22,3.07651560098481,349240.6340333644,160865.57632273383,5811989800672.938
964,2011-08-23,3.0503229234904428,308064.9465005391,7277.0,5731918543168.069
965,2011-08-24,3.0578829741558105,19095.0,151765.0416511135,1805700.83619367
966,2011-08-25,3.07477967105111,313651.0175025583,147842.83644506265,4862819203269.906
967,2011-08-26,3.0740900091621577,320979.007970763,7421.0,6498990110023.24
968,2011-08-27,3.0483164339425284,16982.0,145710.1465825016,1805700.83619367
969,2011-08-28,3.0985206363961235,351133.58195559983,159153.3573595948,5964835096687.153
970,2011-08-29,3.057336487476582,312000.48056805774,8094.0,5161884183970.615
971,2011-08-30,3.032874983227393,15081.0,152550.8336821318,1805700.83619367
972,2011-08-31,3.1054511407776277,338348.29194049165,145352.8207377855,4963235246146.241
973,2011-09-01,3.0315859709554513,301417.2955690019,7203.0,5563880774130.051
974,2011-09-02,3.073766661665624,13795.0,156782.83909735634,1777774.48200146
975,2011-09-03,3.0599377163425108,328365.44088724884,158013.25975105696,5671723814796.55
976,2011-09-04,3.046070546101082,302659.6777113735,7258.0,5839247542635.193
977,2011-09-05,3.0589376495781546,15423.0,153359.71842066842,1777774.48200146
978,2011-09-06,3.0801797984779307,317785.7756625362,166844.0504247826,6719204109501.259
979,2011-09-07,3.031559311233444,292992.51866056275,7090.0,5336152512284.076
980,2011-09-08,3.036022218664652,13070.0,150950.23198802327,1777774.48200146
981,2011-09-09,3.0937131176013297,332850.27542635245,145837.02111922906,4924511138644.648
982,2011-09-10,3.067629363963908,322953.28341469116,5993.0,6958460747630.227
983,2011-09-11,3.075194115581448,12860.0,156133.85430724145,1777774.48200146
984,2011-09-12,3.070397383632134,319517.1871957309,151091.46962099988,5106155656054.078
985,2011-09-13,3.084024361815199,306931.3835546823,6519.0,6533796903342.447
986,2011-09-14,3.070511415106236,12408.0,156910.0978710151,1755425.3203287
987,2011-09-15,3.1438052133393346,354103.95933101635,165643.66261192434,6625440542321.881
988,2011-09-16,3.0785717332666076,317675.689427522,6209.0,7075083829918.141
989,2011-09-17,3.069337557381362,10988.0,153280.8776170171,1755425.3203287
990,2011-09-18,3.1074368944144686,331795.5091066741,158500.32808499402,6335642609879.096
991,2011-09-19,3.066838086089022,282559.5816095581,6653.0,5869560402958.096
992,2011-09-20,3.058887845622414,18674.0,163080.8135223064,1755425.3203287
993,2011-09-21,3.092801189367785,308571.613518069,163470.47631945374,6721491502500.518
994,2011-09-22,3.0781021645996973,309570.25918923336,6139.0,6848972175905.02
995,2011-09-23,3.0290081540340763,17920.0,151378.56868061467,1755425.3203287
996,2011-09-24,3.0988246167577738,340079.8100089594,159030.2518259179,5874159083031.488
997,2011-09-25,3.0935025630675885,307740.744141538,5722.0,6653438973182.992
998,2011-09-26,3.121906249979874,321167.5525939717,164983.90349875952,1755425.3203287
999,2011-09-27,3.077728339267732,16396.0,155635.52628435858,5493328193355.85
1000,2011-09-28,3.0284052243411748,294628.2218447246,6017.0,5314527580684.327
1001,2011-09-29,3.1231164643456184,315398.95046830515,166794.23832856532,1689334.4045971
1002,2011-09-30,3.0645188670542383,11283.0,150188.52962325784,5095180015335.487
1003,2011-10-01,3.0761675127070696,352134.01886211114,5374.0,5753424445734.205
1004,2011-10-02,3.1093733426723693,329065.24460399593,169357.44374629337,1689334.4045971
1005,2011-10-03,3.0832824019263723,11909.0,146183.54652582065,5063378065959.899
1006,2011-10-04,3.0795755177825956,311641.53433454403,5809.0,6910801881759.539
1007,2011-10-05,3.0710582657431567,301801.53682128486,162481.75934314152,1689334.4045971
1008,2011-10-06,3.0911685992931246,11840.0,152945.05923441958,5393236975984.8955
1009,2011-10-07,3.074770794321953,286778.8810197322,5674.0,6172932271055.008
1010,2011-10-08,3.034634123713359,293721.5823410199,148621.28314020458,1689334.4045971
1011,2011-10-09,3.0887445057053675,10536.0,152571.6644645568,5849058264957.541
1012,2011-10-10,3.046523367979854,313837.28285361035,5882.0,6245155126895.686
1013,2011-10-11,3.08879140255026,324697.1559575534,156847.29358664207,1689334.4045971
1014,2011-10-12,3.0720966689851323,11384.0,158252.95734131668,5588768678967.744
1015,2011-10-13,3.032034250004049,301810.7274945759,4984.0,5599078292110.742
1016,2011-10-14,3.1136828130281002,308063.4399201032,156087.78226769195,1689334.4045971
1017,2011-10-15,3.029444060640848,10932.0,145407.10767983066,4990621313928.025
1018,2011-10-16,3.082796489210561,314487.5086447658,4981.0,7086956388786.869
1019,2011-10-17,3.0677800696014237,308274.6313518969,147195.24886895873,1468195.42722083
1020,2011-10-18,3.0694150131369926,9916.0,148553.67834306226,4953934331246.682
1021,2011-10-19,3.0730501095466902,315594.235480772,5130.0,6138041932028.246
1022,2011-10-20,3.09748940124147,315361.4917471518,155785.63273176385,1468195.42722083
1023,2011-10-21,3.0282399619150535,10025.0,147462.56588737774,5134409629182.663
1024,2011-10-22,3.0739129209058627,287544.0663619679,5114.0,6177309705718.108
1025,2011-10-23,3.066463573272634,338218.2432284247,160626.95806650945,1468195.42722083
1026,2011-10-24,3.0792153595252127,11426.0,150103.38074307586,4999193101018.801
1027,2011-10-25,3.0488836146717517,303416.5237872999,5226.0,6022331397982.594
1028,2011-10-26,3.0614345127399,306993.1295687017,162395.6589613587,1468195.42722083
1029,2011-10-27,3.0596592049988334,9205.0,155736.6420281033,5494210641783.696
1030,2011-10-28,3.1229224817369876,345954.82501955377,5118.0,6278062346638.748
1031,2011-10-29,3.109027877735895,342251.38502398477,164840.96692665582,1468195.42722083
1032,2011-10-30,3.085853238935931,9209.0,144313.12515631018,4867066471678.397
1033,2011-10-31,3.02911244920868,303156.76885884604,5182.0,5566722615968.933
1034,2011-11-01,3.0585789040835776,294014.42971556773,144711.68307897905,1203461.92637997
1035,2011-11-02,3.056884764261785,10787.0,145208.38189279742,5048764630094.278
1036,2011-11-03,3.058061932446163,328680.27342467994,6253.0,5576801949071.537
1037,2011-11-04,3.1242337686029225,315614.8032336851,161699.7801340025,1203461.92637997
1038,2011-11-05,3.04175863756752,11062.0,149340.01282265832,5179137980466.652
1039,2011-11-06,3.0736721283510624,291480.4811349501,5034.0,6277113723084.764
1040,2011-11-07,3.052366824779625,325459.83897353976,160550.00393766304,1203461.92637997
1041,2011-11-08,3.108679627146895,11275.0,144040.52724508106,4762785699537.211
1042,2011-11-09,3.0326605163647007,300857.5805002599,6448.0,5382297630214.219
1043,2011-11-10,3.0458376845143715,286025.9774363918,150372.46105793372,1203461.92637997
1044,2011-11-11,3.087249475942734,9129.0,153339.3716703843,5293106672917.506
1045,2011-11-12,3.0285921498961383,284846.3162538826,5487.0,5049302235764.324
1046,2011-11-13,3.03577136106497,305449.68959630927,153059.80822627756,1203461.92637997
1047,2011-11-14,3.0751819144836223,10912.0,153049.57397472858,5597956676878.896
1048,2011-11-15,3.0432122104286585,308601.36014036566,6106.0,5990898100053.66
1049,2011-11-16,3.072351459164764,309661.5626119845,151449.80058632183,1192497.75008948
1050,2011-11-17,3.04036082241699,9659.0,156521.2692478748,5669425303919.163
1051,2011-11-18,3.085040523752139,308560.9088411735,5169.0,6601630203863.287
1052,2011-11-19,3.0400521063921113,308184.03928376525,154840.628209081,1192497.75008948
1053,2011-11-20,3.0654328247563867,8506.0,151237.5072615312,5615563986368.711
1054,2011-11-21,3.0771818393530004,299764.2793329514,4770.0,6579727985573.113
1055,2011-11-22,3.0589770786560218,294396.8185636807,157316.02737896208,1192497.75008948
1056,2011-11-23,3.063495560280008,8817.0,154666.33568314253,5398456714776.577
1057,2011-11-24,3.0583913190450156,305495.4646122108,5018.0,6300445673822.5625
1058,2011-11-25,3.030918051082708,315421.80036921933,158051.88245516154,1192497.75008948
1059,2011-11-26,3.029389941995891,7999.0,155669.40185120076,5674759023764.581
1060,2011-11-27,3.064259952829961,282648.2228750361,5061.0,5811105056546.882
1061,2011-11-28,3.128841787243485,321941.4252409757,166468.91635732743,1192497.75008948
1062,2011-11-29,3.0562289154398847,11231.0,150422.27132690308,5161795798315.761
1063,2011-11-30,3.0816065874461414,313682.5556663508,6840.0,7038087922622.779
1064,2011-12-01,3.0921450684012695,312702.98158784694,167401.15054787524,1090715.68005127
1065,2011-12-02,3.0885514944452725,10573.0,145344.21669190846,4744905991904.83
1066,2011-12-03,3.0801191168868898,300515.78750180267,5631.0,6642297812208.102
1067,2011-12-04,3.109837746378908,336861.88575457485,171363.83708099124,1090715.68005127
1068,2011-12-05,3.028342522383506,10376.0,146559.99315559244,5074709314867.302
1069,2011-12-06,3.086129609062473,332413.74707021087,7978.0,7261182058629.291
1070,2011-12-07,3.0302421289920476,307360.8103607097,155696.97804906924,1090715.68005127
1071,2011-12-08,3.0917012238536357,9560.0,141087.98229199494,4722910387331.62
1072,2011-12-09,3.060304999898213,299096.25862230157,5588.0,6103365341800.877
1073,2011-12-10,3.080028286019152,300468.3929274272,160951.16005831741,1090715.68005127
1074,2011-12-11,3.0850469303026835,8796.0,151119.85979373154,5038380987062.596
1075,2011-12-12,3.066504255073744,301306.72036214045,4862.0,6375709144047.182
1076,2011-12-13,3.0731597345995336,333496.83162937046,158661.67000925908,1155038.33396364
1077,2011-12-14,3.064996721019768,9481.0,144469.1697067986,5091666714130.036
1078,2011-12-15,3.0502545593810435,302779.39581126487,4850.0,6038243024368.504
1079,2011-12-16,3.065164661123563,337473.6541575026,159373.19275104933,1155038.33396364
1080,2011-12-17,3.1396649814865345,7831.0,152016.75291585666,5512056238569.619
1081,2011-12-18,3.028116897729172,302769.34053937206,4632.0,5536736981797.478
1082,2011-12-19,3.1149963690364593,313664.1627145001,163447.4932219404,1155038.33396364
1083,2011-12-20,3.0685139623075646,10326.0,148825.27500274326,4978155391657.959
1084,2011-12-21,3.030908022397987,285052.7016228983,5577.0,5123291644286.191
1085,2011-12-22,3.0380421508337303,314784.5983144951,156250.71171378228,1155038.33396364
1086,2011-12-23,3.0662935361063433,9532.0,153203.1111396754,5284085114899.638
1087,2011-12-24,3.0281064669194646,292083.6013986705,4658.0,5252311212519.038
1088,2011-12-25,3.107932738805566,329344.19033616513,168841.81182084308,1155038.33396364
1089,2011-12-26,3.035385122060861,9349.0,154672.0887826446,5572484689225.32
1090,2011-12-27,3.043063313049874,311622.4679341121,5211.0,5606909828830.709
1091,2011-12-28,3.045458674645467,297813.75255093677,153202.5950057661,1159929.49722438
1092,2011-12-29,3.028486486106836,8976.0,154554.46650459748,5610242326016.609
1093,2011-12-30,3.0972645607452582,321856.33242064016,5051.0,6075446354819.1875
1094,2011-12-31,3.028943064777827,297629.24708236667,151719.05125706122,1159929.49722438
1095,2012-01-01,3.1217430132191595,8531.0,147578.6964997853,5058342611006.808
1096,2012-01-02,3.0765584410885283,299127.95220165263,5410.0,6087522016832.817
1097,2012-01-03,3.036031120194567,293266.28550019406,148281.08161465422,1159929.49722438
1098,2012-01-04,3.03700276310102,9542.0,155841.4396339237,5641073300720.111
1099,2012-01-05,3.078641667265205,321662.39213695814,6994.0,7181608630227.441
1100,2012-01-06,3.0961350932261995,327422.5219114209,162225.11940455023,1159929.49722438
1101,2012-01-07,3.028231892246453,9897.0,147081.11932328576,5108760713515.266
1102,2012-01-08,3.0961757116700075,338242.3901109073,6404.0,5451944588347.604
1103,2012-01-09,3.094712208563924,312769.66204064415,157088.776806603,1250757.73927466
1104,2012-01-10,3.0709777283422546,11358.0,153326.9780650735,5265711107871.955
1105,2012-01-11,3.071585156352123,323859.5353448357,7139.0,5868061581225.154
1106,2012-01-12,3.0726531432818143,318553.0737173244,164057.08503456425,1250757.73927466
1107,2012-01-13,3.0283424758176234,11166.0,147260.5341919093,5121598419616.391
1108,2012-01-14,3.058559758714715,302748.95399763173,6807.0,6219527157718.109
1109,2012-01-15,3.0986551188112896,315669.7818533629,157897.7544543817,1250757.73927466
1110,2012-01-16,3.040470021319083,11532.0,153215.6580224341,5450801199100.922
1111,2012-01-17,3.102496005631284,325284.5542343987,6761.0,6520734292957.969
1112,2012-01-18,3.044962542419627,295473.8504384257,154696.72457929383,1250757.73927466
1113,2012-01-19,3.0371616863149935,11554.0,151265.39967403654,5336000383170.148
1114,2012-01-20,3.0672585532867567,318282.4635762578,6780.0,6832412183846.322
1115,2012-01-21,3.11033978517179,327638.3627429547,161190.20836629998,1250757.73927466
1116,2012-01-22,3.061443249226428,8947.0,148505.86076651758,5121365528932.576
1117,2012-01-23,3.0487304044687686,305841.7988521525,6100.0,6081411341159.918
1118,2012-01-24,3.0864133633694766,346703.8485717198,158421.36911892457,1307728.36060407
1119,2012-01-25,3.099239825747066,12953.0,151032.6574378048,5202637793222.301
1120,2012-01-26,3.0775701494506946,292503.17861416953,6598.0,6383401459075.708
1121,2012-01-27,3.093015253298479,312447.86587491044,167686.89815963566,1307728.36060407
1122,2012-01-28,3.0290421482306527,10203.0,150806.73570474272,5354138892118.943
1123,2012-01-29,3.0290850845489703,301636.5546200457,6426.0,5517517331738.65
1124,2012-01-30,3.1058615780202508,340501.9488620398,171665.4829656543,1307728.36060407
1125,2012-01-31,3.0577562104979563,11903.0,149543.93615616063,5095329201592.318
1126,2012-02-01,3.0294709728311786,284879.7453384218,6502.0,5079755747967.797
1127,2012-02-02,3.0864905787389456,320288.42423999606,156380.10107553605,1307728.36060407
1128,2012-02-03,3.0756433034237207,12425.0,155575.5409054943,5447052643169.7705
1129,2012-02-04,3.0301038009132206,293476.3298553491,7237.0,5276186479352.715
1130,2012-02-05,3.084742360527205,302568.9879013638,158056.2105817696,1379647.43921429
1131,2012-02-06,3.040492170471732,10597.0,153482.65470489825,5462868164732.013
1132,2012-02-07,3.0867167911295037,320868.1822522441,7012.0,6920458754732.482
1133,2012-02-08,3.1236485458889134,344303.9251416991,167464.59798802473,1379647.43921429
1134,2012-02-09,3.102002795984917,12023.0,150524.97168672053,5309460204872.268
1135,2012-02-10,3.086544269982331,305473.60086382565,8456.0,6892509783107.676
1136,2012-02-11,3.0274323506985175,298941.33257919515,152262.0815998896,1379647.43921429
1137,2012-02-12,3.050004947101584,11267.0,153821.79877909983,5548273458075.191
1138,2012-02-13,3.0293774326865823,303302.57080806734,7992.0,5558361303838.029
